# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	DistMin	DistMax	redshift	theta	n det	SNR	90%C.R.	50%C.R.
#
run0493	MergerID000222	-139.313	-0.500	1.243833e+05	7.138330e+04	1.773833e+05	0.028	48.603	2	13.180	239.172	59.003
run0493	MergerID000227	-153.815	55.072	1.484697e+05	8.146970e+04	1.685515e+05	0.034	28.708	3	24.770	5.563	1.136
run0493	MergerID000237	-134.219	41.243	2.003685e+05	1.163685e+05	2.414190e+05	0.045	34.710	3	17.100	7.972	2.201
run0493	MergerID000263	68.003	-13.414	2.143658e+05	1.173658e+05	2.429903e+05	0.048	28.537	3	14.090	20.870	5.634
run0493	MergerID000265	125.718	-16.853	2.077381e+05	1.287381e+05	2.867381e+05	0.047	45.849	3	13.260	289.904	57.256
run0493	MergerID000268	-41.893	-36.227	3.111799e+05	2.011799e+05	4.211799e+05	0.070	44.034	3	12.020	691.276	142.260
run0493	MergerID000284	131.995	40.207	2.878114e+05	1.708114e+05	3.527879e+05	0.065	36.249	2	12.670	855.345	199.621
run0493	MergerID000285	172.808	60.748	3.738306e+05	2.048306e+05	4.227318e+05	0.085	28.265	3	12.020	326.348	19.910
run0493	MergerID000289	14.210	-39.139	2.615758e+05	1.455758e+05	3.017793e+05	0.059	30.456	3	16.290	13.102	3.545
run0493	MergerID000299	-38.300	-68.700	1.699021e+05	7.643784e+04	2.959021e+05	0.038	60.601	2	13.090	1335.631	360.267
run0493	MergerID000301	-29.888	-0.568	1.268601e+05	7.786010e+04	1.758601e+05	0.029	46.325	3	22.210	24.491	6.912
run0493	MergerID000305	-157.906	-0.491	1.880279e+05	9.102790e+04	1.881217e+05	0.043	1.810	2	14.780	583.611	158.141
run0493	MergerID000306	-45.370	-14.094	2.845006e+05	1.465006e+05	3.040330e+05	0.064	20.822	2	13.140	1110.451	290.501
run0493	MergerID000315	-177.406	39.840	2.797607e+05	1.747607e+05	3.847607e+05	0.063	45.621	3	12.550	357.306	48.676
run0493	MergerID000317	60.971	52.717	2.118710e+05	1.308710e+05	2.700930e+05	0.048	39.523	3	12.320	75.736	16.510
run0493	MergerID000336	29.151	-39.667	2.439014e+05	1.189014e+05	2.463591e+05	0.055	8.110	3	16.930	9.076	2.471
run0493	MergerID000356	22.880	35.628	1.010331e+05	4.897921e+04	1.900331e+05	0.023	64.136	3	13.860	76.740	20.792
run0493	MergerID000367	157.353	36.240	2.554099e+05	1.414099e+05	2.918357e+05	0.058	29.422	3	15.960	25.907	6.176
run0493	MergerID000371	13.071	-79.836	1.931179e+05	1.071179e+05	2.221917e+05	0.044	30.167	3	15.570	12.289	3.210
run0493	MergerID000388	-56.116	9.317	1.659185e+05	1.039185e+05	2.145953e+05	0.038	40.659	3	14.040	83.316	24.235
run0494	MergerID000034	-156.764	-68.546	1.701221e+05	8.712210e+04	2.531221e+05	0.038	51.664	3	14.020	22.106	5.744
run0494	MergerID000101	152.551	9.667	1.642110e+05	1.555379e+05	4.842110e+05	0.037	88.424	3	12.710	268.348	31.778
run0494	MergerID000110	-73.721	-23.593	1.931428e+05	1.386507e+05	4.831428e+05	0.044	79.615	2	12.030	1248.082	355.703
run0494	MergerID000129	-6.503	-64.603	1.880239e+05	8.413419e+04	3.260239e+05	0.043	60.335	3	12.020	52.089	12.744
run0494	MergerID000131	17.998	-38.801	2.095885e+05	1.065885e+05	2.201095e+05	0.047	17.896	3	18.360	21.286	5.342
run0494	MergerID000140	-150.507	30.064	1.195017e+05	6.950170e+04	1.695017e+05	0.027	47.921	3	19.400	7.032	1.989
run0494	MergerID000173	11.180	4.121	2.807080e+05	1.507080e+05	3.114014e+05	0.063	25.989	2	12.490	980.728	264.207
run0494	MergerID000179	175.465	-11.531	2.322479e+05	1.172479e+05	2.436148e+05	0.053	17.677	2	14.110	821.026	207.961
run0494	MergerID000184	-52.362	-33.289	2.276536e+05	1.146536e+05	2.364317e+05	0.051	15.736	2	18.680	673.927	208.145
run0494	MergerID000199	-28.542	-6.230	1.491580e+05	8.815800e+04	1.836278e+05	0.034	36.627	3	20.880	49.918	13.317
run0494	MergerID000221	-164.041	39.062	3.775925e+05	2.415925e+05	4.996999e+05	0.085	42.392	3	12.290	24.900	6.292
run0494	MergerID000247	11.228	-40.242	2.890143e+05	1.670143e+05	3.453364e+05	0.065	33.937	2	12.090	1420.767	325.016
run0494	MergerID000250	-18.498	2.687	1.908740e+05	1.078740e+05	2.226985e+05	0.043	31.615	3	17.290	32.890	8.644
run0494	MergerID000263	-46.483	-6.860	1.577298e+05	7.972980e+04	1.663521e+05	0.036	18.652	3	23.180	19.494	5.323
run0494	MergerID000264	13.338	-59.083	2.116770e+05	1.366770e+05	2.828642e+05	0.048	43.103	3	15.320	217.295	9.479
run0494	MergerID000267	-8.581	-58.303	5.716133e+04	4.102582e+04	1.591613e+05	0.013	79.608	3	17.820	7.114	1.960
run0494	MergerID000272	-92.910	41.312	7.336904e+04	4.636904e+04	1.000041e+05	0.017	44.514	3	31.640	3.080	0.907
run0494	MergerID000300	-176.698	-52.243	5.569128e+04	4.989553e+04	1.936913e+05	0.013	86.762	3	19.670	255.493	52.407
run0494	MergerID000302	171.693	2.803	3.111636e+05	1.621636e+05	3.356225e+05	0.070	22.219	3	13.210	80.264	16.219
run0494	MergerID000336	-85.821	55.751	7.440140e+04	3.732881e+04	1.444014e+05	0.017	65.683	3	17.910	10.295	2.912
run0494	MergerID000343	11.647	-24.377	3.117248e+05	1.507248e+05	3.118788e+05	0.070	1.801	2	12.800	1463.951	341.855
run0494	MergerID000372	-176.433	43.755	3.666497e+05	1.786497e+05	3.694209e+05	0.083	7.029	3	13.480	145.965	15.101
run0495	MergerID000001	-130.966	22.459	1.891171e+05	1.231171e+05	2.545975e+05	0.043	43.637	3	13.590	24.812	6.609
run0495	MergerID000030	40.049	-25.652	1.510514e+05	7.905140e+04	1.647180e+05	0.034	23.761	3	21.320	6.100	1.781
run0495	MergerID000057	-39.037	-55.133	2.813799e+05	1.603799e+05	3.319557e+05	0.064	32.717	2	13.510	1093.114	252.641
run0495	MergerID000076	-108.173	12.618	1.699082e+05	9.190820e+04	1.906550e+05	0.038	27.371	3	17.620	17.121	4.713
run0495	MergerID000084	-64.549	73.428	1.866318e+05	1.096318e+05	2.275261e+05	0.042	35.770	3	14.360	16.051	4.392
run0495	MergerID000093	150.153	48.271	3.286151e+05	1.736151e+05	3.593191e+05	0.074	24.127	2	14.570	1218.182	379.938
run0495	MergerID000104	-117.791	-66.344	1.935940e+05	1.165940e+05	2.421947e+05	0.044	37.991	3	13.320	32.397	7.777
run0495	MergerID000119	161.161	-50.796	1.782303e+05	9.023030e+04	1.872411e+05	0.040	17.958	3	13.340	29.568	7.660
run0495	MergerID000141	-11.439	-43.866	3.839452e+05	1.889452e+05	3.910689e+05	0.087	10.978	2	12.520	1269.274	363.362
run0495	MergerID000150	31.929	-15.020	1.355013e+05	6.850130e+04	1.432184e+05	0.031	19.026	3	24.130	7.261	2.044
run0495	MergerID000153	118.577	1.851	1.769786e+05	8.797860e+04	1.833516e+05	0.040	15.218	3	21.880	37.640	11.445
run0495	MergerID000185	-30.096	-31.769	1.057947e+05	5.779470e+04	1.537947e+05	0.024	49.868	2	29.400	242.307	61.006
run0495	MergerID000201	6.243	-18.586	2.509002e+05	1.609002e+05	3.409002e+05	0.057	44.505	3	13.300	604.370	78.769
run0495	MergerID000208	102.258	-81.068	2.077452e+05	1.007452e+05	2.097083e+05	0.047	7.855	3	17.670	8.739	2.347
run0495	MergerID000219	150.609	15.087	4.111847e+05	2.041847e+05	4.226376e+05	0.093	13.415	3	13.000	101.646	16.327
run0495	MergerID000222	-10.542	-29.283	1.417644e+05	7.976440e+04	2.037644e+05	0.032	49.262	3	21.850	12.636	3.387
run0495	MergerID000261	51.101	44.056	7.148582e+04	3.281752e+04	1.274858e+05	0.016	61.582	3	20.300	16.413	4.395
run0495	MergerID000278	48.374	65.886	2.192310e+05	1.142310e+05	2.362054e+05	0.050	22.059	3	12.770	38.821	9.926
run0495	MergerID000290	22.237	27.260	1.638940e+05	8.189400e+04	1.692923e+05	0.037	14.567	2	13.030	866.295	223.200
run0495	MergerID000292	-176.939	33.507	1.757817e+05	8.078477e+04	3.127817e+05	0.040	61.634	3	15.110	20.659	5.077
run0495	MergerID000302	-42.128	-68.405	1.209609e+05	7.196090e+04	1.497063e+05	0.027	37.083	3	28.120	3.897	1.092
run0495	MergerID000312	-89.388	11.334	1.135258e+05	7.352580e+04	1.525415e+05	0.026	43.500	3	19.450	14.751	4.234
run0495	MergerID000314	-153.741	38.750	2.224919e+05	1.194919e+05	3.254919e+05	0.050	50.418	3	12.800	21.658	5.471
run0495	MergerID000318	162.523	16.987	1.811516e+05	9.715160e+04	2.021751e+05	0.041	26.727	3	22.020	14.575	4.000
run0495	MergerID000343	90.991	1.285	1.935491e+05	1.175491e+05	2.430992e+05	0.044	38.319	3	13.600	84.860	23.097
run0495	MergerID000362	153.656	82.682	2.277278e+05	1.447278e+05	3.107278e+05	0.052	44.719	3	14.660	36.520	7.050
run0495	MergerID000370	-81.304	-50.173	1.922150e+05	8.040257e+04	3.112150e+05	0.043	56.895	3	13.130	90.004	18.258
run0495	MergerID000380	16.059	4.193	1.446378e+05	8.563780e+04	1.783932e+05	0.033	36.787	2	17.780	354.890	88.926
run0495	MergerID000400	-174.808	71.583	2.676069e+05	1.466069e+05	3.035215e+05	0.061	28.604	2	15.040	856.997	186.494
run0495	MergerID000408	20.118	-25.774	9.744770e+04	5.604228e+04	2.174477e+05	0.022	71.419	3	16.240	16.550	4.299
run0495	MergerID000409	-155.496	7.152	7.990411e+04	5.121826e+04	1.989041e+05	0.018	75.580	3	14.930	56.744	13.622
run0495	MergerID000415	-13.394	-35.359	1.533126e+05	8.231260e+04	2.243126e+05	0.035	50.433	3	18.550	14.676	3.768
run0496	MergerID000009	36.639	44.566	8.290821e+04	4.390821e+04	9.119610e+04	0.019	24.912	3	27.330	6.968	1.986
run0496	MergerID000036	-32.247	-51.226	3.582953e+05	1.872953e+05	3.864034e+05	0.081	22.198	3	12.740	516.808	107.495
run0496	MergerID000041	-119.526	66.736	1.782799e+05	1.042799e+05	2.164838e+05	0.040	35.416	3	18.320	6.243	1.731
run0496	MergerID000051	89.557	14.079	1.890737e+05	9.907370e+04	2.047202e+05	0.043	22.772	3	15.630	98.860	29.552
run0496	MergerID000058	-39.038	-44.205	3.431845e+05	1.921845e+05	3.970443e+05	0.078	30.750	2	13.500	1091.737	283.799
run0496	MergerID000067	152.021	29.202	2.999843e+05	1.459843e+05	3.010622e+05	0.068	4.852	2	15.300	845.929	216.407
run0496	MergerID000106	137.498	45.839	2.138525e+05	1.358525e+05	2.807524e+05	0.048	41.796	2	16.200	964.125	258.135
run0496	MergerID000127	-24.328	-48.106	1.832366e+05	9.023660e+04	1.875871e+05	0.041	12.400	3	23.440	9.732	2.656
run0496	MergerID000132	-106.728	67.236	2.293331e+05	1.133331e+05	2.343219e+05	0.052	11.876	3	13.370	16.287	4.383
run0496	MergerID000145	-40.667	32.558	1.462530e+05	8.425300e+04	1.749801e+05	0.033	34.058	3	14.050	39.211	10.780
run0496	MergerID000151	20.052	-31.410	2.765573e+05	1.425573e+05	2.950121e+05	0.063	20.539	3	14.030	294.327	62.865
run0496	MergerID000160	153.349	73.535	2.739649e+05	1.339649e+05	2.764080e+05	0.062	7.632	3	13.920	32.078	6.432
run0496	MergerID000183	167.572	-7.488	7.863511e+04	3.898524e+04	1.516351e+05	0.018	65.151	3	26.470	21.681	6.007
run0496	MergerID000187	103.257	13.528	3.245474e+05	1.665474e+05	3.443751e+05	0.073	19.683	3	12.160	354.736	58.426
run0496	MergerID000193	-37.818	0.662	5.290465e+04	2.790465e+04	7.790465e+04	0.012	50.979	3	45.430	4.503	1.314
run0496	MergerID000197	-79.569	-50.017	1.739771e+05	7.507532e+04	2.909771e+05	0.039	58.514	2	12.910	834.376	211.554
run0496	MergerID000234	-57.073	8.383	6.958472e+04	6.921698e+04	2.675847e+05	0.016	89.848	3	17.360	107.262	27.395
run0496	MergerID000251	102.558	-67.817	1.805748e+05	1.015748e+05	2.106654e+05	0.041	31.607	3	14.650	13.701	3.684
run0496	MergerID000267	-145.378	32.046	1.357745e+05	6.089029e+04	2.357745e+05	0.031	60.445	3	15.640	11.281	3.102
run0496	MergerID000271	154.934	19.975	2.937401e+05	1.339078e+05	4.837401e+05	0.066	61.244	3	12.240	177.019	40.932
run0496	MergerID000278	165.640	55.073	7.919833e+04	4.664961e+04	1.811983e+05	0.018	72.364	3	30.060	15.766	3.290
run0496	MergerID000293	35.102	73.195	7.141612e+04	2.937190e+04	1.144161e+05	0.016	55.992	3	30.210	2.591	0.743
run0496	MergerID000308	59.603	-4.657	1.376380e+05	7.563800e+04	1.568608e+05	0.031	29.138	3	15.260	14.238	4.036
run0496	MergerID000320	170.712	4.156	2.321095e+05	1.301095e+05	2.703373e+05	0.052	31.438	3	15.380	40.434	9.881
run0496	MergerID000359	41.881	-65.090	1.548371e+05	8.683710e+04	2.228371e+05	0.035	49.413	3	17.480	15.194	3.947
run0496	MergerID000386	-154.192	15.026	1.948214e+05	9.382140e+04	1.948680e+05	0.044	1.253	3	18.160	13.625	3.660
run0497	MergerID000002	-109.831	-60.700	1.362894e+05	7.928940e+04	1.636829e+05	0.031	34.413	3	20.030	10.514	2.885
run0497	MergerID000008	28.093	46.763	2.155421e+05	1.115421e+05	2.307330e+05	0.049	21.086	3	14.170	72.402	19.546
run0497	MergerID000011	21.933	-70.771	1.890187e+05	1.020187e+05	2.119622e+05	0.043	27.295	3	19.290	10.460	2.131
run0497	MergerID000020	171.216	-25.627	1.069400e+05	6.694000e+04	1.469400e+05	0.024	45.364	3	20.750	35.557	9.572
run0497	MergerID000024	151.518	2.167	1.626480e+05	8.727631e+04	3.376480e+05	0.037	68.584	2	12.610	1227.415	289.084
run0497	MergerID000035	11.806	57.010	1.352918e+05	8.029180e+04	1.669165e+05	0.031	36.813	3	17.010	26.075	6.718
run0497	MergerID000043	-28.067	-29.329	1.458954e+05	9.189540e+04	1.901772e+05	0.033	41.258	3	24.990	9.989	2.777
run0497	MergerID000066	149.725	2.810	2.348810e+05	1.148810e+05	2.389148e+05	0.053	10.566	3	15.240	67.248	20.041
run0497	MergerID000086	-74.427	15.381	2.141144e+05	1.121144e+05	2.315799e+05	0.048	22.616	3	13.200	54.708	14.176
run0497	MergerID000112	123.326	66.026	2.927082e+05	1.437082e+05	2.981872e+05	0.066	11.026	2	13.600	732.638	203.725
run0497	MergerID000113	94.017	42.753	1.100618e+05	6.906180e+04	1.510166e+05	0.025	44.976	3	23.580	14.129	3.756
run0497	MergerID000119	-73.873	-16.805	1.713789e+05	9.237890e+04	2.503789e+05	0.039	50.247	3	14.100	139.126	35.224
run0497	MergerID000127	160.148	40.492	2.149030e+05	1.309030e+05	2.714631e+05	0.049	38.786	2	18.170	672.274	211.082
run0497	MergerID000148	83.823	53.863	1.250926e+05	7.909260e+04	1.647114e+05	0.028	42.017	3	20.160	32.122	8.152
run0497	MergerID000150	155.346	21.732	3.639115e+05	1.949115e+05	4.027180e+05	0.082	25.684	2	12.580	1287.699	317.568
run0497	MergerID000170	-50.473	-41.953	2.119198e+05	1.259198e+05	2.607461e+05	0.048	36.578	2	17.610	833.878	237.100
run0497	MergerID000206	-161.207	6.624	1.642866e+05	8.028660e+04	2.482866e+05	0.037	52.850	2	13.760	709.400	196.198
run0497	MergerID000213	72.658	-33.705	1.527020e+05	7.270200e+04	2.327020e+05	0.035	53.284	3	15.260	15.142	4.224
run0497	MergerID000220	-45.021	-34.567	3.324802e+05	1.864802e+05	3.850858e+05	0.075	30.865	2	12.170	1744.787	578.063
run0497	MergerID000226	-92.956	-42.483	1.880190e+05	1.130190e+05	2.333656e+05	0.043	37.326	3	13.020	398.337	108.466
run0497	MergerID000230	-77.647	18.138	2.421394e+05	1.181394e+05	2.444152e+05	0.055	7.834	3	14.880	36.867	10.034
run0497	MergerID000279	162.738	50.316	2.459824e+05	1.209824e+05	3.709824e+05	0.056	52.584	2	12.080	1739.803	608.226
run0497	MergerID000282	-76.335	-54.386	1.660940e+05	6.904813e+04	2.670940e+05	0.038	56.567	3	15.120	146.729	31.814
run0497	MergerID000307	-8.660	-42.102	4.304626e+05	2.134626e+05	4.413246e+05	0.097	12.778	2	12.440	1332.011	407.267
run0497	MergerID000317	173.501	59.927	2.506088e+05	1.576088e+05	3.264285e+05	0.057	41.201	3	13.870	28.372	5.814
run0497	MergerID000322	148.290	6.805	8.034600e+04	4.234600e+04	8.766957e+04	0.018	23.845	3	47.210	2.723	0.793
run0497	MergerID000353	-55.984	-20.068	1.173089e+05	6.210514e+04	2.403089e+05	0.027	68.015	3	17.770	147.565	41.988
run0497	MergerID000354	9.656	0.443	1.966176e+05	1.186176e+05	2.453300e+05	0.044	37.771	2	14.520	621.694	163.216
run0497	MergerID000370	-30.590	-75.285	3.314096e+05	1.614096e+05	3.340582e+05	0.075	7.227	3	13.080	28.567	7.000
run0497	MergerID000372	-51.021	-43.501	1.952197e+05	9.921970e+04	2.059790e+05	0.044	18.726	2	21.110	288.022	76.992
run0497	MergerID000373	-20.970	-6.458	3.146133e+05	1.666133e+05	3.438016e+05	0.071	24.046	3	12.870	190.543	48.456
run0498	MergerID000008	11.705	-28.034	2.952193e+05	1.582193e+05	3.276791e+05	0.067	26.057	3	14.900	63.370	17.769
run0498	MergerID000013	-86.924	-79.827	2.253992e+05	1.223992e+05	2.537810e+05	0.051	27.767	3	13.610	23.116	5.787
run0498	MergerID000054	165.143	39.885	2.901227e+05	1.451227e+05	2.997712e+05	0.066	14.636	3	21.240	15.942	4.277
run0498	MergerID000059	-32.146	-29.772	3.236265e+05	1.566265e+05	3.238917e+05	0.073	2.319	2	14.030	1028.581	265.518
run0498	MergerID000064	-16.682	28.841	9.646874e+04	4.846874e+04	1.444687e+05	0.022	51.959	3	19.340	25.485	6.993
run0498	MergerID000069	-7.107	-10.979	1.217577e+05	6.075770e+04	1.258647e+05	0.028	14.738	3	33.980	4.046	1.141
run0498	MergerID000071	-16.868	11.488	2.185355e+05	1.055355e+05	2.187509e+05	0.049	2.543	3	16.100	59.842	17.114
run0498	MergerID000093	49.541	-23.472	1.737017e+05	8.270170e+04	2.647017e+05	0.039	53.218	3	13.240	19.336	5.214
run0498	MergerID000094	107.481	42.840	2.678481e+05	1.308481e+05	2.705571e+05	0.061	8.125	2	15.110	584.778	172.475
run0498	MergerID000125	-141.078	21.591	1.466508e+05	9.265080e+04	1.914514e+05	0.033	41.373	3	17.820	10.160	2.857
run0498	MergerID000127	-152.298	-36.468	1.038768e+05	5.587680e+04	1.168812e+05	0.023	27.692	3	20.030	63.760	15.386
run0498	MergerID000168	100.328	44.424	2.240712e+05	1.090712e+05	2.260762e+05	0.051	7.645	3	22.020	26.669	5.698
run0498	MergerID000172	155.928	27.924	3.498672e+05	1.758672e+05	3.629147e+05	0.079	15.481	2	13.060	1115.382	292.966
run0498	MergerID000173	163.461	3.576	2.639368e+05	1.329368e+05	2.743735e+05	0.060	15.931	3	14.300	65.921	16.297
run0498	MergerID000194	144.942	-18.588	1.076686e+05	8.067296e+04	3.126686e+05	0.024	81.068	3	13.630	128.655	34.398
run0498	MergerID000210	-48.684	-23.124	2.158007e+05	1.358007e+05	2.958007e+05	0.049	45.088	2	14.380	940.717	223.488
run0498	MergerID000230	168.786	52.080	2.873886e+05	1.663886e+05	3.451486e+05	0.065	34.412	3	14.830	30.799	6.596
run0498	MergerID000247	39.458	52.222	1.439754e+05	8.897540e+04	1.842973e+05	0.033	39.850	3	16.650	28.857	6.937
run0498	MergerID000266	-65.327	15.528	1.714858e+05	7.398869e+04	2.864858e+05	0.039	58.506	3	12.180	267.571	41.381
run0498	MergerID000295	-134.424	62.310	2.434345e+05	1.474345e+05	3.054041e+05	0.055	38.224	3	13.020	103.702	14.914
run0498	MergerID000348	156.832	-9.357	1.798685e+05	9.686850e+04	2.628685e+05	0.041	50.320	3	16.600	74.966	20.061
run0498	MergerID000361	-78.735	16.282	2.011792e+05	1.211792e+05	2.510517e+05	0.045	37.781	3	12.500	57.842	14.815
run0498	MergerID000373	-168.469	-15.470	1.862454e+05	9.024540e+04	1.871419e+05	0.042	5.614	2	16.100	473.545	130.392
run0499	MergerID000020	-47.886	-9.001	2.861660e+05	1.391660e+05	2.887611e+05	0.065	7.696	3	15.400	60.062	16.245
run0499	MergerID000032	150.615	25.344	1.850927e+05	1.010927e+05	2.101488e+05	0.042	28.719	3	21.760	17.049	4.789
run0499	MergerID000044	-172.144	41.753	9.693830e+04	6.293830e+04	1.309383e+05	0.022	43.889	3	34.420	1.897	0.538
run0499	MergerID000072	-106.932	65.799	1.701107e+05	1.091107e+05	2.311107e+05	0.038	44.499	3	15.250	19.733	4.071
run0499	MergerID000079	-32.171	-79.501	2.296034e+05	1.296034e+05	2.689803e+05	0.052	32.025	3	15.070	14.434	3.836
run0499	MergerID000114	-45.352	21.538	1.911319e+05	1.061319e+05	2.189221e+05	0.043	29.686	3	14.880	36.437	9.089
run0499	MergerID000118	172.000	7.421	1.717439e+05	7.708091e+04	2.987439e+05	0.039	60.483	2	16.320	648.354	196.893
run0499	MergerID000137	54.166	-33.361	4.508426e+04	2.608426e+04	5.578056e+04	0.010	37.056	3	64.030	0.440	0.130
run0499	MergerID000181	-38.776	1.898	2.292388e+05	1.272388e+05	2.632565e+05	0.052	29.967	3	12.770	157.935	40.696
run0499	MergerID000193	71.019	-22.424	1.566254e+05	9.462540e+04	1.963660e+05	0.035	38.169	3	17.860	10.101	2.877
run0499	MergerID000195	170.672	57.682	2.021881e+05	1.097458e+05	4.241881e+05	0.046	69.064	2	12.060	1319.579	368.502
run0499	MergerID000207	-34.761	-9.426	2.373967e+05	1.173967e+05	2.431237e+05	0.054	12.498	3	17.240	36.797	10.073
run0499	MergerID000208	-167.224	64.328	2.101240e+05	9.812400e+04	3.221240e+05	0.048	53.739	3	12.380	49.712	12.622
run0499	MergerID000210	103.090	10.106	1.615356e+05	1.015356e+05	2.215356e+05	0.037	44.995	3	14.630	107.089	28.447
run0499	MergerID000234	-11.306	3.398	1.959436e+05	9.794360e+04	2.024021e+05	0.044	14.572	2	14.580	644.564	151.794
run0499	MergerID000286	103.843	82.988	1.955006e+05	1.015006e+05	2.098275e+05	0.044	21.485	3	19.140	7.196	1.989
run0499	MergerID000304	80.412	-22.840	1.916035e+05	8.060350e+04	3.026035e+05	0.043	55.496	3	12.770	28.572	7.468
run0499	MergerID000316	-99.947	-20.300	1.308468e+05	7.084680e+04	1.462988e+05	0.030	26.946	3	16.820	41.909	11.678
run0499	MergerID000374	149.554	46.597	2.639842e+05	1.125841e+05	4.359842e+05	0.060	57.909	2	13.050	1477.576	507.301
run0500	MergerID000105	170.980	19.451	2.857749e+05	1.787749e+05	3.694764e+05	0.065	40.630	2	12.340	1533.704	423.633
run0500	MergerID000126	-141.207	50.665	9.488975e+04	5.032022e+04	1.948898e+05	0.021	68.086	3	20.750	5.990	1.720
run0500	MergerID000127	166.732	65.243	2.174328e+05	1.154328e+05	2.395092e+05	0.049	25.096	3	19.910	11.303	2.618
run0500	MergerID000131	-140.575	43.812	2.354376e+05	1.394376e+05	3.314376e+05	0.053	47.646	3	12.350	47.209	8.736
run0500	MergerID000133	154.317	-26.085	4.473036e+04	2.015308e+04	7.873036e+04	0.010	60.672	3	32.280	12.286	3.546
run0500	MergerID000142	125.632	74.876	1.661714e+05	8.417140e+04	1.741490e+05	0.038	17.512	3	22.960	5.419	1.513
run0500	MergerID000147	13.601	72.852	2.157053e+05	1.187053e+05	2.460524e+05	0.049	29.237	3	13.430	31.296	7.790
run0500	MergerID000170	-57.165	61.646	1.563491e+05	9.234910e+04	1.912691e+05	0.035	36.076	3	12.580	34.827	8.720
run0500	MergerID000175	17.872	37.928	8.197145e+04	5.197145e+04	1.118334e+05	0.019	44.579	3	23.460	15.136	4.378
run0500	MergerID000201	158.154	31.268	2.944380e+05	1.484380e+05	3.067531e+05	0.067	16.374	3	15.090	63.508	14.320
run0500	MergerID000234	25.213	-50.140	1.363511e+05	6.693606e+04	2.593511e+05	0.031	64.707	3	16.590	25.569	4.944
run0500	MergerID000321	-134.449	-47.525	1.696168e+05	8.161680e+04	1.702967e+05	0.038	5.124	3	14.080	50.476	13.107
run0500	MergerID000327	-82.214	-28.893	1.346111e+05	8.415583e+04	3.256111e+05	0.030	74.649	2	13.600	1254.639	392.160
run0500	MergerID000356	29.336	-52.213	2.577672e+05	1.477672e+05	3.677672e+05	0.058	48.674	3	12.990	225.377	10.948
run0500	MergerID000380	-14.051	-72.590	2.080210e+05	1.310210e+05	2.702938e+05	0.047	41.014	3	15.900	61.228	6.014
run0500	MergerID000394	11.317	-68.281	1.612307e+05	9.823070e+04	2.242307e+05	0.036	46.403	3	18.350	9.381	2.211
