# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	redshift	theta	n det	SNR	90%C.R.	50%C.R.
# 
run0421	MergerID000086	-64.583	-8.942	3.534318e+05	0.080	24.154	3	12.270	577.303	140.857
run0421	MergerID000098	-177.462	-19.282	1.566085e+05	0.035	52.708	2	12.990	913.833	249.126
run0421	MergerID000113	13.321	-5.361	1.181167e+05	0.027	40.658	3	22.000	50.488	11.162
run0421	MergerID000119	-172.727	-4.749	1.521760e+05	0.034	58.619	2	13.980	736.388	218.767
run0421	MergerID000124	-177.462	7.483	2.058041e+05	0.047	32.125	3	17.000	52.753	10.090
run0421	MergerID000147	-164.224	24.995	2.266366e+05	0.051	14.319	3	16.790	19.868	5.005
run0421	MergerID000148	-12.059	-16.905	1.723423e+05	0.039	52.250	3	14.420	62.810	10.561
run0421	MergerID000149	-70.432	-58.238	2.752278e+05	0.062	24.489	2	13.370	721.793	175.360
run0421	MergerID000162	-49.224	-25.202	1.405932e+05	0.032	46.718	2	20.690	561.750	183.818
run0421	MergerID000171	-70.079	0.063	1.943636e+05	0.044	32.465	3	14.380	80.002	23.330
run0421	MergerID000190	-70.539	-29.341	2.269179e+05	0.051	18.299	2	17.210	426.309	100.322
run0421	MergerID000191	-120.851	-60.559	1.723180e+05	0.039	40.171	3	14.850	33.701	8.760
run0421	MergerID000197	-67.398	-41.413	2.382304e+05	0.054	48.267	2	12.200	1528.537	352.857
run0421	MergerID000201	100.482	-52.606	1.962319e+05	0.044	7.714	3	13.790	28.460	7.491
run0421	MergerID000202	-174.142	-39.966	1.106883e+05	0.025	80.183	3	13.180	86.493	17.979
run0421	MergerID000208	140.930	-16.665	2.380280e+05	0.054	6.815	3	14.330	138.451	35.545
run0421	MergerID000212	74.008	22.998	8.472057e+04	0.019	4.972	3	26.160	8.610	2.485
run0421	MergerID000220	61.722	37.102	1.378896e+05	0.031	29.939	3	14.230	45.115	12.901
run0421	MergerID000268	-159.153	22.666	1.393956e+05	0.032	23.500	3	24.950	6.485	1.836
run0421	MergerID000272	-172.503	-4.980	1.804045e+05	0.041	8.720	3	17.970	135.254	35.457
run0421	MergerID000286	-62.345	-40.521	1.877153e+05	0.042	56.724	2	13.190	746.185	179.740
run0421	MergerID000305	175.262	20.359	2.786295e+05	0.063	6.948	3	16.480	35.861	7.986
run0421	MergerID000311	28.404	4.494	8.896411e+04	0.020	61.319	3	12.980	134.090	25.916
run0421	MergerID000332	163.566	20.140	3.526577e+05	0.080	27.473	3	12.210	114.626	15.356
run0421	MergerID000344	-68.413	-67.192	2.232067e+05	0.050	42.069	2	13.080	1068.670	203.017
run0421	MergerID000349	168.016	7.239	2.517834e+05	0.057	32.081	3	15.160	43.948	10.765
run0421	MergerID000383	-73.631	55.353	2.071105e+05	0.047	7.364	2	12.360	330.892	65.330
run0421	MergerID000388	-29.505	-41.302	2.824597e+05	0.064	24.568	3	14.580	45.705	9.949
run0422	MergerID000008	-83.897	47.550	1.357177e+05	0.031	51.878	3	12.970	120.937	32.824
run0422	MergerID000016	87.468	-60.485	1.039244e+05	0.024	70.088	3	14.560	39.135	10.341
run0422	MergerID000018	35.301	53.253	9.213366e+04	0.021	44.642	3	22.390	8.731	2.408
run0422	MergerID000019	-43.195	-50.307	3.059021e+05	0.069	27.605	2	12.400	1258.114	291.707
run0422	MergerID000031	-62.259	4.711	1.790342e+05	0.040	24.366	3	17.590	88.352	26.185
run0422	MergerID000054	6.498	-30.968	2.975060e+05	0.067	31.492	3	13.180	30.446	7.304
run0422	MergerID000068	-29.706	-52.090	2.002301e+05	0.045	58.417	2	12.710	1195.574	310.381
run0422	MergerID000128	156.884	35.701	1.533372e+05	0.035	51.501	3	20.610	17.496	4.545
run0422	MergerID000167	-167.436	-58.071	1.172718e+05	0.027	66.727	3	13.680	34.484	9.196
run0422	MergerID000168	57.011	-21.528	1.148729e+05	0.026	68.925	3	13.020	21.477	5.806
run0422	MergerID000172	-11.090	0.874	1.998732e+05	0.045	44.906	2	13.570	1566.751	424.578
run0422	MergerID000175	4.431	28.438	1.084447e+05	0.025	47.191	3	17.790	189.815	55.525
run0422	MergerID000215	101.588	14.784	2.018525e+05	0.046	18.045	3	17.610	64.317	16.720
run0422	MergerID000256	158.663	45.213	7.701040e+04	0.017	48.633	3	42.080	3.114	0.859
run0422	MergerID000263	164.608	33.975	2.504108e+05	0.057	31.864	3	17.210	46.915	10.372
run0422	MergerID000269	44.360	-40.585	1.012988e+05	0.023	88.735	3	16.920	166.419	46.158
run0422	MergerID000276	57.532	-62.022	1.888636e+05	0.043	51.897	3	13.100	68.881	15.635
run0422	MergerID000278	-176.604	48.340	2.183102e+05	0.049	19.982	3	21.310	7.000	1.988
run0422	MergerID000296	172.883	18.316	1.721347e+05	0.039	45.193	3	19.170	15.840	3.792
run0423	MergerID000004	160.433	15.689	2.754132e+05	0.062	30.985	2	13.800	977.279	202.663
run0423	MergerID000011	176.789	19.801	1.704499e+05	0.039	69.493	2	13.400	744.571	195.096
run0423	MergerID000023	-174.989	13.339	2.294358e+05	0.052	58.120	2	12.490	936.770	236.786
run0423	MergerID000024	-136.934	0.129	3.261525e+04	0.007	17.762	3	64.590	0.753	0.225
run0423	MergerID000035	165.188	9.664	3.501037e+05	0.079	23.832	3	12.210	93.834	16.986
run0423	MergerID000038	-13.546	-27.321	3.041413e+05	0.069	26.459	2	13.650	1333.270	438.793
run0423	MergerID000048	95.861	-0.381	1.091738e+05	0.025	69.780	3	14.850	69.091	15.789
run0423	MergerID000087	129.165	41.048	2.762520e+05	0.062	31.144	2	13.400	1211.206	293.176
run0423	MergerID000098	-30.736	19.453	8.517388e+04	0.019	75.654	3	13.950	171.393	34.650
run0423	MergerID000127	129.540	60.668	2.588861e+05	0.059	19.347	2	16.580	458.097	106.472
run0423	MergerID000139	-27.906	-7.832	2.334450e+05	0.053	31.966	3	14.730	162.856	30.264
run0423	MergerID000155	40.310	-46.219	1.057799e+05	0.024	34.210	3	31.340	1.854	0.542
run0423	MergerID000193	-167.579	0.938	1.804189e+05	0.041	20.855	3	20.260	22.504	5.687
run0423	MergerID000198	168.068	1.826	2.130739e+05	0.048	45.740	3	13.170	104.259	18.455
run0423	MergerID000202	-67.419	52.666	1.055566e+05	0.024	47.292	2	16.730	127.671	25.576
run0423	MergerID000212	-39.106	-42.447	9.824778e+04	0.022	74.292	2	19.420	508.979	108.059
run0423	MergerID000226	161.594	32.881	1.641834e+05	0.037	79.053	2	12.730	1582.436	538.931
run0423	MergerID000284	-45.878	-17.898	1.328804e+05	0.030	68.898	3	15.580	72.609	18.920
run0423	MergerID000297	176.863	10.532	1.185354e+05	0.027	31.810	3	29.280	6.064	1.715
run0423	MergerID000306	-15.909	-16.223	3.750213e+05	0.085	29.986	2	12.520	1226.274	265.728
run0423	MergerID000338	-26.098	66.245	1.721359e+05	0.039	33.350	3	13.250	30.562	8.310
run0424	MergerID000002	114.188	20.822	1.666277e+05	0.038	44.865	2	16.250	516.611	158.679
run0424	MergerID000034	-74.865	-23.485	1.582223e+05	0.036	48.200	2	18.180	449.258	146.221
run0424	MergerID000037	152.451	35.370	2.657827e+05	0.060	50.602	2	12.470	1597.438	498.540
run0424	MergerID000054	-61.693	-65.118	2.995429e+05	0.068	21.539	2	12.400	1723.962	466.857
run0424	MergerID000062	74.202	-76.459	1.092525e+05	0.025	29.056	3	26.320	2.631	0.739
run0424	MergerID000078	46.047	-68.360	1.996864e+05	0.045	45.429	3	13.850	25.803	5.292
run0424	MergerID000084	148.296	17.035	2.051871e+05	0.046	19.802	3	22.020	12.414	3.413
run0424	MergerID000096	23.674	-61.305	5.514631e+04	0.012	54.533	3	46.620	1.044	0.270
run0424	MergerID000107	-0.353	12.762	1.432104e+05	0.032	42.128	3	17.640	227.199	74.500
run0424	MergerID000109	-30.413	-64.747	2.560111e+05	0.058	15.752	3	14.420	193.874	28.611
run0424	MergerID000115	-61.676	-35.005	2.152334e+05	0.049	41.957	2	12.030	1538.635	378.889
run0424	MergerID000121	78.476	-53.141	6.488978e+04	0.015	77.800	3	17.500	20.496	5.164
run0424	MergerID000166	-173.653	31.538	9.140592e+04	0.021	77.073	3	19.280	16.183	4.105
run0424	MergerID000167	-74.190	-7.172	1.174282e+05	0.027	89.506	3	12.710	794.654	237.337
run0424	MergerID000168	116.512	-20.800	7.103382e+04	0.016	46.043	3	29.830	6.546	1.863
run0424	MergerID000207	-164.994	51.545	3.486311e+05	0.079	22.449	3	12.080	60.091	8.868
run0424	MergerID000243	-10.321	-12.617	3.079446e+05	0.070	13.626	3	13.590	141.208	30.795
run0424	MergerID000281	140.286	-39.822	9.639225e+04	0.022	41.210	2	17.920	36.098	9.568
run0424	MergerID000287	-88.238	-56.910	1.847950e+05	0.042	60.279	2	12.480	807.427	199.319
run0424	MergerID000310	-163.773	48.330	2.427173e+05	0.055	51.346	3	12.140	51.185	9.856
run0424	MergerID000321	-165.185	-0.411	1.512358e+05	0.034	61.716	2	12.140	960.506	243.789
run0424	MergerID000325	118.283	30.166	1.443568e+05	0.033	61.699	2	16.210	520.257	120.898
run0424	MergerID000355	142.023	43.145	1.356983e+05	0.031	6.066	3	34.170	6.577	1.799
run0424	MergerID000403	17.301	-48.457	9.308501e+04	0.021	79.442	3	14.310	49.754	7.289
run0424	MergerID000405	175.376	13.152	1.746280e+05	0.039	29.460	3	20.830	19.237	5.051
run0424	MergerID000416	80.572	-71.193	6.133647e+04	0.014	59.108	3	27.990	4.845	0.988
run0425	MergerID000012	-80.470	8.920	2.878282e+05	0.065	14.575	3	12.820	202.516	57.856
run0425	MergerID000033	-96.944	66.211	1.031595e+05	0.023	61.772	3	16.020	9.649	2.683
run0425	MergerID000041	-118.019	16.211	1.778678e+05	0.040	43.160	3	13.420	20.482	5.630
run0425	MergerID000058	121.034	67.129	2.149146e+05	0.049	9.598	3	16.760	152.122	27.815
run0425	MergerID000065	-119.939	41.292	1.439495e+05	0.033	35.481	3	20.840	5.155	1.475
run0425	MergerID000086	108.417	9.052	1.572062e+05	0.036	68.156	3	14.480	107.062	32.234
run0425	MergerID000104	45.501	-45.223	3.048626e+05	0.069	38.838	3	12.290	52.177	12.096
run0425	MergerID000154	-164.119	17.601	9.196333e+04	0.021	64.707	3	21.170	9.049	2.464
run0425	MergerID000156	74.569	-23.461	1.200400e+05	0.027	46.733	3	20.630	7.587	2.161
run0425	MergerID000168	3.805	-78.808	1.896631e+05	0.043	55.748	3	14.740	29.261	5.726
run0425	MergerID000180	-142.377	50.775	1.682834e+05	0.038	39.888	3	17.820	11.784	2.410
run0425	MergerID000187	86.980	-58.158	3.121199e+05	0.071	11.391	3	12.470	28.334	7.169
run0425	MergerID000203	144.694	56.084	3.567539e+05	0.081	26.083	2	12.120	1438.025	409.995
run0425	MergerID000222	148.177	23.088	1.795776e+05	0.041	51.666	3	17.350	52.621	9.462
run0425	MergerID000231	172.772	-40.885	7.936939e+04	0.018	52.181	3	19.960	16.271	4.620
run0425	MergerID000234	-17.886	0.152	3.014426e+05	0.068	5.678	3	13.170	157.413	27.136
run0425	MergerID000235	49.633	-29.531	1.641653e+05	0.037	43.607	3	16.560	11.150	3.060
run0425	MergerID000244	-169.567	21.456	6.594367e+04	0.015	57.230	3	35.150	2.951	0.879
run0425	MergerID000269	179.700	38.351	1.884073e+05	0.043	21.678	3	21.910	5.935	1.635
run0425	MergerID000282	-27.301	-11.556	9.030779e+04	0.020	37.113	3	37.060	3.970	1.153
run0425	MergerID000290	17.471	60.917	1.963094e+05	0.044	23.619	3	15.470	20.323	5.612
run0425	MergerID000301	12.120	-68.466	3.143830e+05	0.071	29.364	3	13.650	27.186	5.097
run0425	MergerID000371	-22.068	-38.806	3.038488e+05	0.069	48.045	2	12.410	1220.071	320.138
run0426	MergerID000023	121.413	24.922	1.391872e+05	0.031	50.865	3	20.160	99.505	29.654
run0426	MergerID000025	-83.495	9.683	1.335524e+05	0.030	40.379	3	18.840	20.318	5.613
run0426	MergerID000033	153.281	33.086	2.050498e+05	0.046	66.394	2	14.230	1134.358	387.806
run0426	MergerID000050	-6.378	-68.979	2.263663e+05	0.051	29.073	2	14.460	1260.409	403.176
run0426	MergerID000055	14.959	64.457	1.161033e+05	0.026	45.813	3	20.100	10.577	3.013
run0426	MergerID000071	54.096	-48.665	1.551856e+05	0.035	67.110	3	12.260	45.836	9.906
run0426	MergerID000080	150.779	78.383	1.447324e+05	0.033	51.715	3	18.790	8.511	2.345
run0426	MergerID000083	151.337	85.567	1.959185e+05	0.044	34.381	3	16.220	15.783	4.083
run0426	MergerID000127	-50.650	23.474	1.085579e+05	0.025	62.262	3	14.330	53.436	13.324
run0426	MergerID000137	132.300	63.947	3.071072e+05	0.069	9.059	2	14.520	661.154	173.249
run0426	MergerID000148	60.011	-57.303	6.245538e+04	0.014	83.913	3	24.480	6.710	1.556
run0426	MergerID000182	143.338	52.820	2.886815e+05	0.065	26.767	2	14.040	982.983	221.980
run0426	MergerID000188	122.914	-14.744	1.905914e+05	0.043	45.809	3	12.890	140.070	46.833
run0426	MergerID000219	-101.190	3.026	1.070250e+05	0.024	59.955	3	14.600	35.131	9.005
run0426	MergerID000230	168.722	55.378	1.612460e+05	0.036	44.872	3	20.670	7.086	1.920
run0426	MergerID000266	-127.186	68.307	3.370621e+05	0.076	18.777	3	12.440	62.859	15.832
run0426	MergerID000274	-123.082	0.418	9.772215e+04	0.022	56.403	3	12.990	19.411	5.414
run0426	MergerID000276	59.073	6.128	1.199104e+05	0.027	32.764	3	13.100	23.595	6.685
run0426	MergerID000287	-5.682	-35.868	2.063697e+05	0.047	61.604	2	12.110	1314.950	318.420
run0426	MergerID000303	31.961	-56.714	3.091134e+05	0.070	16.529	3	14.150	26.135	6.972
run0426	MergerID000327	-89.751	26.412	1.160895e+05	0.026	58.148	3	16.210	17.033	4.646
run0426	MergerID000329	56.206	-58.318	2.696192e+05	0.061	10.229	3	12.900	19.782	5.092
run0426	MergerID000334	5.624	-60.072	2.578688e+05	0.058	56.721	2	12.070	2099.598	608.593
run0426	MergerID000347	1.783	-24.839	2.256764e+05	0.051	34.107	3	17.430	13.012	3.425
run0426	MergerID000368	13.030	-47.894	1.533759e+05	0.035	71.766	3	12.100	43.085	7.476
run0426	MergerID000369	-90.978	-18.419	1.647407e+05	0.037	24.331	3	16.000	68.261	17.779
run0426	MergerID000381	-94.378	9.931	2.101095e+05	0.048	39.914	2	12.340	182.343	51.761
run0426	MergerID000382	42.497	-18.658	2.294127e+05	0.052	37.655	3	12.380	126.304	29.683
run0426	MergerID000384	-164.502	2.849	9.644737e+04	0.022	42.197	3	25.750	12.772	3.525
run0426	MergerID000392	101.313	48.222	2.614534e+05	0.059	25.991	2	12.260	839.346	211.082
run0426	MergerID000417	11.214	-12.390	1.860841e+05	0.042	55.456	3	12.850	54.131	12.042
run0427	MergerID000013	17.134	-3.445	2.081369e+05	0.047	34.316	2	12.920	1119.552	251.657
run0427	MergerID000038	91.849	-26.281	1.674082e+05	0.038	36.568	3	16.060	24.945	6.813
run0427	MergerID000046	149.044	79.103	1.274323e+05	0.029	49.388	3	21.570	8.421	2.239
run0427	MergerID000065	113.635	-27.101	1.559622e+05	0.035	42.217	3	13.150	57.626	15.206
run0427	MergerID000071	97.085	14.341	2.610454e+05	0.059	14.715	3	12.030	169.819	53.092
run0427	MergerID000093	138.315	7.213	2.883964e+05	0.065	36.405	3	12.700	704.836	197.339
run0427	MergerID000105	-77.038	-17.067	2.271915e+05	0.051	36.378	3	13.100	558.130	166.469
run0427	MergerID000132	150.181	68.028	1.256772e+05	0.028	46.142	3	24.370	23.975	2.324
run0427	MergerID000142	-86.368	24.957	1.374554e+05	0.031	27.101	3	19.860	10.868	3.093
run0427	MergerID000143	-13.868	-26.027	1.781679e+05	0.040	38.168	3	21.110	12.371	3.298
run0427	MergerID000157	86.661	32.347	2.134967e+05	0.048	22.605	3	14.160	150.929	31.283
run0427	MergerID000159	153.644	5.524	9.485316e+04	0.021	81.551	3	19.280	25.797	6.877
run0427	MergerID000184	111.286	31.354	2.406572e+05	0.054	36.008	2	13.730	960.388	191.765
run0427	MergerID000233	172.831	18.027	2.232237e+05	0.050	58.435	2	13.010	1265.052	295.104
run0427	MergerID000234	105.980	48.368	2.262525e+05	0.051	19.657	2	14.300	658.046	186.979
run0427	MergerID000270	-164.053	-57.824	1.503029e+05	0.034	18.596	3	18.480	14.145	3.923
run0427	MergerID000291	-94.091	-7.044	1.646392e+05	0.037	37.215	3	14.110	78.199	22.808
run0427	MergerID000323	-26.167	-44.389	2.506378e+05	0.057	47.814	2	13.540	1161.268	368.870
run0427	MergerID000377	134.773	48.997	2.721019e+05	0.062	36.364	2	14.080	1068.145	280.219
run0427	MergerID000382	-175.701	22.271	1.779650e+05	0.040	58.924	3	15.400	27.406	6.882
run0428	MergerID000007	-60.555	21.324	1.052222e+05	0.024	76.751	3	14.470	84.765	19.694
run0428	MergerID000010	173.239	76.184	6.292197e+04	0.014	47.714	3	45.970	1.235	0.375
run0428	MergerID000023	159.119	38.565	1.185729e+05	0.027	26.073	3	35.530	3.591	1.004
run0428	MergerID000034	-121.313	57.500	1.879121e+05	0.042	40.185	3	13.480	17.067	4.591
run0428	MergerID000047	58.999	39.819	1.503085e+05	0.034	50.833	3	12.970	211.627	53.318
run0428	MergerID000061	91.505	63.624	1.888850e+05	0.043	42.437	3	15.330	28.727	6.486
run0428	MergerID000062	-47.062	-41.987	1.586087e+05	0.036	54.052	2	19.320	411.267	134.995
run0428	MergerID000073	164.889	20.441	1.307351e+05	0.030	73.934	3	19.630	15.945	4.177
run0428	MergerID000075	170.803	74.614	2.107748e+05	0.048	64.018	3	12.020	283.252	11.262
run0428	MergerID000091	-27.498	5.473	1.150698e+05	0.026	66.489	3	16.340	47.859	14.468
run0428	MergerID000116	169.927	22.789	3.591308e+05	0.081	16.797	3	13.740	94.265	12.787
run0428	MergerID000148	-137.588	-52.097	5.461338e+04	0.012	56.200	3	31.290	6.725	1.888
run0428	MergerID000157	-178.954	-29.938	1.544632e+05	0.035	9.909	3	18.320	57.393	14.297
run0428	MergerID000163	-68.499	-11.826	2.069752e+05	0.047	42.779	3	13.100	141.946	37.565
run0428	MergerID000166	11.512	-11.816	2.072568e+05	0.047	42.184	3	14.540	455.986	43.761
run0428	MergerID000167	-43.544	53.638	8.420072e+04	0.019	35.568	3	22.840	14.288	3.350
run0428	MergerID000169	15.196	-23.375	2.968937e+05	0.067	32.427	3	13.700	74.855	8.882
run0428	MergerID000183	33.772	60.644	1.249966e+05	0.028	81.183	3	12.330	34.543	8.917
run0428	MergerID000186	-110.145	70.570	1.078671e+05	0.024	67.707	3	17.500	16.941	4.138
run0428	MergerID000195	-7.064	14.316	2.558920e+05	0.058	20.020	3	12.810	662.268	188.041
run0428	MergerID000198	-2.687	-28.291	2.967525e+05	0.067	41.086	2	12.220	1380.009	347.730
run0428	MergerID000253	79.874	74.591	1.333533e+05	0.030	55.155	3	17.520	17.429	3.947
run0428	MergerID000257	35.332	-61.206	3.002350e+05	0.068	17.512	3	14.520	23.531	6.246
run0428	MergerID000259	144.899	18.800	8.540051e+04	0.019	38.202	3	41.130	3.031	0.865
run0428	MergerID000274	-45.659	-16.758	3.203605e+05	0.072	25.637	2	12.890	1531.239	527.024
run0428	MergerID000278	79.900	-23.361	1.871968e+05	0.042	35.914	3	15.840	16.956	4.596
run0428	MergerID000299	179.306	8.559	2.500271e+05	0.057	17.908	3	15.610	66.448	12.142
run0428	MergerID000311	-25.190	-61.194	2.013837e+05	0.046	28.681	3	19.410	12.700	3.082
run0428	MergerID000343	-19.739	-63.850	2.944407e+05	0.067	37.435	2	12.700	1543.933	510.710
run0428	MergerID000349	-107.335	-33.880	1.125421e+05	0.025	50.913	3	15.020	52.397	14.724
run0428	MergerID000350	132.376	53.758	1.567838e+05	0.035	59.638	2	16.770	499.353	120.557
run0428	MergerID000365	174.014	42.276	8.363675e+04	0.019	87.132	3	20.280	50.305	14.927
run0428	MergerID000373	-48.802	-43.260	2.380205e+05	0.054	29.133	2	14.660	1120.090	357.539
run0428	MergerID000378	98.194	-15.040	1.271587e+05	0.029	63.958	3	13.410	41.585	10.853
run0428	MergerID000397	99.815	-11.531	1.851574e+04	0.004	84.315	3	76.870	0.837	0.251
run0429	MergerID000005	123.572	27.098	2.569800e+05	0.058	25.901	2	14.820	720.757	154.705
run0429	MergerID000022	154.000	-31.807	4.756680e+04	0.011	49.970	3	38.350	3.631	1.070
run0429	MergerID000023	95.786	-13.613	1.530458e+05	0.035	54.130	3	13.650	45.941	12.078
run0429	MergerID000041	134.992	11.865	2.747270e+05	0.062	11.456	2	14.580	1079.751	357.434
run0429	MergerID000042	34.088	-43.794	2.687868e+05	0.061	32.399	3	12.660	19.916	5.115
run0429	MergerID000070	-68.345	13.578	1.575917e+05	0.036	29.352	3	18.430	24.269	6.720
run0429	MergerID000078	48.748	-39.742	3.308590e+05	0.075	5.128	3	12.220	20.815	5.507
run0429	MergerID000079	95.800	1.905	4.322949e+04	0.010	21.354	3	68.400	2.001	0.588
run0429	MergerID000129	-169.469	39.272	1.105778e+05	0.025	41.229	3	29.350	3.536	1.016
run0429	MergerID000136	-27.370	-74.587	1.331560e+05	0.030	37.137	3	26.910	3.403	0.983
run0429	MergerID000138	130.673	55.025	1.904163e+05	0.043	16.320	2	20.930	325.580	76.625
run0429	MergerID000144	-87.915	12.207	1.000150e+05	0.023	63.681	3	16.440	25.185	6.943
run0429	MergerID000149	105.057	16.025	1.324165e+05	0.030	69.385	3	13.620	222.147	41.578
run0429	MergerID000150	-76.642	16.651	7.468644e+04	0.017	79.827	3	16.300	31.354	8.489
run0429	MergerID000153	112.688	12.658	1.119945e+05	0.025	35.580	3	24.870	35.058	10.041
run0429	MergerID000159	20.525	66.089	1.653983e+05	0.037	14.714	3	18.600	13.889	3.795
run0429	MergerID000166	-69.076	5.572	2.558880e+05	0.058	17.828	3	15.960	45.660	12.671
run0429	MergerID000192	137.667	52.265	9.327746e+04	0.021	84.253	2	23.170	290.448	93.411
run0429	MergerID000197	32.311	-22.662	2.239637e+05	0.051	34.547	3	14.790	15.267	4.137
run0429	MergerID000215	-72.472	45.745	9.531244e+04	0.022	59.862	3	15.540	40.653	10.394
run0429	MergerID000222	127.635	26.481	3.143761e+05	0.071	14.688	2	13.220	1474.219	491.039
run0429	MergerID000243	-139.036	17.085	7.399167e+04	0.017	72.979	3	16.210	26.425	7.486
run0429	MergerID000250	178.003	-7.022	1.761312e+05	0.040	33.107	2	18.930	412.906	111.731
run0429	MergerID000256	-121.138	75.797	1.356257e+05	0.031	15.496	3	26.250	3.188	0.844
run0429	MergerID000268	155.516	30.864	2.109869e+05	0.048	54.510	2	15.490	1056.461	282.488
run0429	MergerID000314	129.122	-21.067	2.516858e+05	0.057	20.595	3	13.750	91.853	16.989
run0429	MergerID000319	60.094	71.323	9.906451e+04	0.022	48.427	3	26.170	5.105	1.384
run0429	MergerID000341	-177.377	33.160	3.307925e+05	0.075	44.739	3	13.610	102.809	11.640
run0430	MergerID000003	-175.671	-5.817	5.406704e+04	0.012	40.080	3	48.670	6.213	1.740
run0430	MergerID000033	-178.255	-55.092	1.110295e+05	0.025	50.653	3	16.680	38.956	11.073
run0430	MergerID000071	-2.997	-78.656	1.725172e+05	0.039	47.921	3	16.700	9.738	2.763
run0430	MergerID000075	95.196	46.341	1.373883e+05	0.031	53.703	3	17.020	47.327	10.754
run0430	MergerID000077	-1.850	-71.228	2.401586e+05	0.054	55.292	3	13.380	23.438	5.438
run0430	MergerID000107	97.260	9.666	2.608724e+05	0.059	44.098	3	12.120	106.213	24.710
run0430	MergerID000126	-72.358	3.965	2.597537e+05	0.059	37.710	3	12.200	127.855	36.486
